Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('en', 'aguar', 'frío')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('oftalmología', 'actual', ':')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('parir', 'colecistectomía')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
cervical|1|3|1907|329|0.0015706806282722514|0.009036144578313253|0.010606825206585504|6.675487871627469|-1.8332669325602167|-0.019445141910679392|
('es', 'suficiente', 'lo')|3|1|18|331|0.05263157894736842|0.0030120481927710845|0.055643627140139505|13.326917281106995|0.19078761334720976|0.010616114820049243|
('campeonato', 'mundial', 'de')|3|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('lo', 'exploración', 'cardiológico')|3|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
('incidencia', 'de', 'tos')|3|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
(':', 'estructurar')|2|1|29|331|0.03333333333333333|0.0030120481927710845|0.03634538152610442|12.667954198942061|-0.009737287381680686|-0.0003539054249165069|
('funocional', 'a')|2|1|7|331|0.125|0.0030120481927710845|0.1280120481927711|14.57484479455058|0.5705365666997928|0.07303555447211203|
('anestesiología', '.')|2|2|102|330|0.019230769230769232|0.006024096385542169|0.0252548656163114|10.874405076409488|-0.5555209124167085|-0.01402960599013467|
morder|1|1|23|331|0.041666666666666664|0.0030120481927710845|0.04467871485943775|12.989882293829424|0.08822662139609783|0.0039418520603678245|
('hospital', 'clínic')|2|1|36|331|0.02702702702702703|0.0030120481927710845|0.030039075219798112|12.365391428921631|-0.10180825624882445|-0.0030582258674549186|
duración|1|2|527|330|0.003780718336483932|0.006024096385542169|0.0098048147220261|8.527720882436554|-1.2696255834894628|-0.012448443612458462|
('macular', 'medir')|2|1|6|331|0.14285714285714285|0.0030120481927710845|0.14586919104991394|14.767489872492977|0.6291591757288059|0.09177494000519157|
('de', 'medicamento')|2|1|435|331|0.0022935779816513763|0.0030120481927710845|0.005305626174422461|8.806660469773654|-1.1847432363989934|-0.006285804725008476|
('experiencia', 'con', 'seguimiento')|3|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
('con', 'rastrillaje')|2|1|5|331|0.16666666666666666|0.0030120481927710845|0.16967871485943775|14.989882293829424|0.6968340112671447|0.11823789950215609|
('en', 'lo', 'niño')|3|1|428|331|0.002331002331002331|0.0030120481927710845|0.0053430505237734155|8.830010957051034|-1.1776375968419417|-0.006292177178621603|
atención|1|4|10771|328|0.0003712296983758701|0.012048192771084338|0.012419422469460208|4.179444545686757|-2.592822139363128|-0.03220135353692032|
instalación|1|1|28|331|0.034482758620689655|0.0030120481927710845|0.03749480681346074|12.716863799423008|0.005146084762491689|0.00019295145401531988|
('de', 'campar')|2|1|80|331|0.012345679012345678|0.0030120481927710845|0.015357727205116762|11.234994791665954|-0.4457921297084175|-0.0068463539182499035|
('de', 'genético')|2|1|35|331|0.027777777777777776|0.0030120481927710845|0.03078982597054886|12.404919793108268|-0.08977962897207377|-0.0027642991517505978|
('del', 'cartílogo')|2|1|19|331|0.05|0.0030120481927710845|0.05301204819277109|13.252916699663219|0.16826896298649144|0.008920282375187499|
('cascar', 'en', 'adolescente')|3|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('de', 'trombosis')|2|1|106|331|0.009345794392523364|0.0030120481927710845|0.01235784258529445|10.833377808149434|-0.5680056617413538|-0.007019324555355656|
('coronario', 'descendente')|2|1|26|331|0.037037037037037035|0.0030120481927710845|0.04004908522980812|12.819957292387112|0.036517815595278086|0.0014625051091817084|
('aureus', 'resistente', 'a')|3|1|235|331|0.00423728813559322|0.0030120481927710845|0.007249336328364305|9.69220174518874|-0.9152697542722666|-0.006635098279899013|
('no', 'prever')|2|1|15|331|0.0625|0.0030120481927710845|0.06551204819277108|13.57484479455058|0.2662328717642694|0.01744146072552066|
('esqui', '.')|2|1|3|331|0.25|0.0030120481927710845|0.25301204819277107|15.57484479455058|0.8748402616353163|0.2213451264378511|
('salud', 'en')|2|1|1598|331|0.0006253908692933083|0.0030120481927710845|0.003637439062064393|6.931890571070248|-1.7552426437283366|-0.006384588155698626|
('el', 'índice', 'de')|3|1|212|331|0.004694835680751174|0.0030120481927710845|0.007706883873522258|9.840135174324741|-0.870253065181699|-0.0067069393139321505|
hemopoyético|1|1|90|331|0.01098901098901099|0.0030120481927710845|0.014001059181782075|11.067050154351884|-0.4968983033876954|-0.006957102553058228|
bajo|1|1|1269|331|0.0007874015748031496|0.0030120481927710845|0.003799449767574234|7.2642320128910525|-1.6541099150020666|-0.006284707532096838|
('del', 'tendón', 'calcáneo')|3|1|17|331|0.05555555555555555|0.0030120481927710845|0.05856760374832664|13.404919793108268|0.21452406596344967|0.012564160489827206|
('por', 'streptococcus')|2|1|245|331|0.0040650406504065045|0.0030120481927710845|0.007077088843177589|9.63233028921134|-0.9334888595473587|-0.006606383593133184|
('en', 'respuesta', 'a')|3|1|40|331|0.024390243902439025|0.0030120481927710845|0.02740229209521011|12.217292789932497|-0.14687521930814026|-0.004024717661029703|
('ilma-fastrach', '.')|2|1|2|331|0.3333333333333333|0.0030120481927710845|0.3363453815261044|15.989882293829424|1.001137706202668|0.3367280437529054|
('``', 'reconocimiento', 'médico')|3|1|0|331|1.0|0.0030120481927710845|1.0030120481927711|17.57484479455058|1.4834476515063626|1.4879158673241528|
('asociar', 'a')|2|1|5202|331|0.00019219680953296174|0.0030120481927710845|0.0032042450023040464|5.229716802573888|-2.2732204109041034|-0.007283955140775024|
('en', 'loreto')|2|1|1|331|0.5|0.0030120481927710845|0.5030120481927711|16.57484479455058|1.1791439565708393|0.5931236167088259|
('siglo', 'xx', '.')|3|1|106|331|0.009345794392523364|0.0030120481927710845|0.01235784258529445|10.833377808149434|-0.5680056617413538|-0.007019324555355656|
('industrial', 'de')|2|1|19|331|0.05|0.0030120481927710845|0.05301204819277109|13.252916699663219|0.16826896298649144|0.008920282375187499|
('de', 'diferente')|2|2|401|330|0.004962779156327543|0.006024096385542169|0.010986875541869712|8.920208766022613|-1.1501900702968015|-0.012636995151845335|
('aéreo', 'en')|2|4|106|328|0.03636363636363636|0.012048192771084338|0.048411829134720696|10.79348508102592|-0.5801451660060936|-0.028085888650021176|
('fracturar', 'doblar')|2|1|4|331|0.2|0.0030120481927710845|0.2030120481927711|15.252916699663219|0.7768763528575383|0.15771525958613883|
