Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('aegypti', 'y', 'culex')|3|1|4|972|0.2|0.0010277492291880781|0.2010277492291881|15.252916699663219|0.530085710079467|0.1065619371958312|
('viral', 'por', 'enterovirus')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('de', 'seguridad')|2|1|358|972|0.002785515320334262|0.0010277492291880781|0.00381326454952234|9.08700476072753|-1.5000780450631273|-0.005720194430755999|
clasificar|1|1|36|972|0.02702702702702703|0.0010277492291880781|0.028054776256215108|12.365391428921631|-0.4206494293084878|-0.011801225621554199|
('título', 'de', 'anticuerpo')|3|1|20|972|0.047619047619047616|0.0010277492291880781|0.048646796848235696|13.18252737177182|-0.15160248367775367|-0.007374975225159651|
('inmunizar', 'con', 'vax-spiral')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('biomecánica', 'de', 'lo')|3|1|16|972|0.058823529411764705|0.0010277492291880781|0.059851278640952785|13.487381953300241|-0.051227271034837936|-0.003066017672721695|
('(', 'prosobranchia')|2|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
ploquetas|1|1|59|972|0.016666666666666666|0.0010277492291880781|0.017694415895854746|11.667954198942061|-0.650284850607738|-0.011506410597427089|
('el', 'usar', 'correcto')|3|1|6|972|0.14285714285714285|0.0010277492291880781|0.14388489208633093|14.767489872492977|0.37025599469352166|0.05327424384079448|
('comparirción', 'entrar', 'el')|3|1|7|972|0.125|0.0010277492291880781|0.12602774922918808|14.57484479455058|0.30682643898164075|0.038668645508862995|
herpesvirus|1|2|36|971|0.05263157894736842|0.0020554984583761563|0.05468707740574458|12.326917281106995|-0.43331727490486116|-0.023696855353968444|
('tradicional', 'cubano')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('ecológico', 'de')|2|3|39|970|0.07142857142857142|0.003083247687564234|0.07451181911613566|12.18252737177182|-0.48085852483571817|-0.035829643423010864|
('uno', 'dilución', 'único')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('proyecto', 'tb-red', ':')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('de', 'do', 'protocolo')|3|1|34|972|0.02857142857142857|0.0010277492291880781|0.02959917780061665|12.445561777605613|-0.39425285768254625|-0.011669560432946898|
('importancia', 'médico')|2|2|19|971|0.09523809523809523|0.0020554984583761563|0.09729359369647139|13.18252737177182|-0.15160248367775367|-0.014749950450319302|
adotado|1|1|6|972|0.14285714285714285|0.0010277492291880781|0.14388489208633093|14.767489872492977|0.37025599469352166|0.05327424384079448|
bolivia|1|1|146|972|0.006802721088435374|0.0010277492291880781|0.007830470317623453|10.375172449714215|-1.075941051439767|-0.008425124466811663|
('medicina', 'tropical', 'y')|3|3|11|970|0.21428571428571427|0.003083247687564234|0.2173689619732785|13.767489872492977|0.04099995353555714|0.008912117340976706|
('molusquicida', 'en')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('noción', 'médico')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('internacional', '(')|2|2|17|971|0.10526315789473684|0.0020554984583761563|0.107318656353113|13.326917281106995|-0.10406123374689666|-0.011167711784164168|
('africanos', 'parasitado', 'con')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('del', 'laboratorio', 'nacional')|3|1|10|972|0.09090909090909091|0.0010277492291880781|0.09193684013827899|14.115413175913282|0.15555580304632824|0.01430130899725189|
('plesiomonas', 'procedente')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('quais', 'são')|2|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('microcefalia', 'no', 'estado')|3|1|6|972|0.14285714285714285|0.0010277492291880781|0.14388489208633093|14.767489872492977|0.37025599469352166|0.05327424384079448|
('de', 'adn', 'de')|3|1|23|972|0.041666666666666664|0.0010277492291880781|0.042694415895854744|12.989882293829424|-0.21503203938963458|-0.009180667320634878|
60|1|1|551|972|0.0018115942028985507|0.0010277492291880781|0.002839343432086629|8.46632033777241|-1.7044421409737454|-0.004839496598345476|
('de', 'lo', 'aspecto')|3|1|55|972|0.017857142857142856|0.0010277492291880781|0.018884892086330936|11.767489872492977|-0.6175121287803719|-0.011661649914017814|
('theobald', ',')|2|1|4|972|0.2|0.0010277492291880781|0.2010277492291881|15.252916699663219|0.530085710079467|0.1065619371958312|
('medicinar', 'tropical', 'a')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
(':', 'investigación')|2|1|53|972|0.018518518518518517|0.0010277492291880781|0.019546267747706597|11.819957292387112|-0.6002369138162562|-0.011732391429509633|
estimación|1|5|936|968|0.005313496280552604|0.0051387461459403904|0.010452242426492994|7.696793881822043|-1.9578133754262819|-0.02046354002578604|
('del', 'cibario')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('personar', 'sano')|2|1|33|972|0.029411764705882353|0.0010277492291880781|0.030439513935070432|12.487381953300241|-0.38048331219280246|-0.011581727083554564|
('codificar', 'lo', 'proteína')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('aplicación', 'de', 'los')|3|1|74|972|0.013333333333333334|0.0010277492291880781|0.014361082562521412|11.3460261040547|-0.7562816206678763|-0.01086102279492887|
('glucosa-6-fosfato', 'deshidrogenasa')|2|1|84|972|0.011764705882352941|0.0010277492291880781|0.012792455111541019|11.165453858412878|-0.8157361234109058|-0.010435267741596498|
('validación', 'en')|2|1|58|972|0.01694915254237288|0.0010277492291880781|0.01797690177156096|11.69220174518874|-0.6423011995227618|-0.011546585571576467|
('característico', 'y', 'opinión')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('y', 'uno')|2|1|285|972|0.0034965034965034965|0.0010277492291880781|0.004524252725691575|9.414973457772192|-1.392092370250466|-0.006298177700520115|
('de', 'tuberculosis', 'en')|3|3|136|970|0.02158273381294964|0.003083247687564234|0.024665981500513877|10.455903721827072|-1.0493597923862412|-0.02588348922638211|
('inmnuglobulina', 'g')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('sostenibilidad', '.')|2|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('citopático', 'ligero')|2|3|5|970|0.375|0.003083247687564234|0.37808324768756424|14.57484479455058|0.30682643898164075|0.116005936526589|
('eritrocito', 'a')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('hemorrágico', 'utilizar')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('cólera', 'de', '1998')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('el', 'sida')|2|2|359|971|0.00554016620498615|0.0020554984583761563|0.007595664663362306|9.078989767663408|-1.5027170299493282|-0.01141413464341887|
('circuloción', 'de', 'arbovirus')|3|1|5|972|0.16666666666666666|0.0010277492291880781|0.16769441589585474|14.989882293829424|0.44348004292629445|0.07436912675999353|
('adenovirus', 'en', 'suero')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('neuropatía', 'epidémico', 'cubano')|3|4|45|969|0.08163265306122448|0.0041109969167523125|0.0857436499779768|11.960134950435371|-0.5540825730684916|-0.0475090622040815|
('huamanga', 'e')|2|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('reactogenicidad', 'e')|2|2|3|971|0.4|0.0020554984583761563|0.4020554984583762|15.252916699663219|0.530085710079467|0.2131238743916624|
('demostrar', 'por')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
aglutinación|1|3|113|970|0.02586206896551724|0.003083247687564234|0.028945316653081476|10.716863799423008|-0.9634371103367283|-0.0278869922340264|
('intradomiciliarios', 'con')|2|2|5|971|0.2857142857142857|0.0020554984583761563|0.28776978417266186|14.767489872492977|0.37025599469352166|0.10654848768158896|
('sanitario', 'internacional', '.')|3|1|5|972|0.16666666666666666|0.0010277492291880781|0.16769441589585474|14.989882293829424|0.44348004292629445|0.07436912675999353|
('erupción', 'cutáneo')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('r', 'en', 'cepa')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('2004-2007', ')', '.')|3|1|13|972|0.07142857142857142|0.0010277492291880781|0.0724563206577595|13.767489872492977|0.04099995353555714|0.0029707057803255686|
('inactivar', 'trivalente', 'contra')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('c.', ')', 'quinquefasciatus')|3|3|0|970|1.0|0.003083247687564234|1.0030832476875642|15.989882293829424|0.772736084084259|0.7751186208286092|
('recién', 'llegar')|2|2|18|971|0.1|0.0020554984583761563|0.10205549845837616|13.252916699663219|-0.12842637223646206|-0.013106617433793096|
('de', 'capturar', 'de')|3|1|9|972|0.1|0.0010277492291880781|0.10102774922918809|14.252916699663219|0.20082966892150247|0.02028936942958242|
('larva', 'de', 'aedes')|3|4|13|969|0.23529411764705882|0.0041109969167523125|0.23940511456381114|13.487381953300241|-0.051227271034837936|-0.01226407069088678|
construcción|1|2|227|971|0.008733624454148471|0.0020554984583761563|0.010789122912524627|9.735641006453637|-1.2865106426437845|-0.013880321451754838|
('amantadina', '.')|2|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('pacífico', 'de', 'colombia')|3|1|4|972|0.2|0.0010277492291880781|0.2010277492291881|15.252916699663219|0.530085710079467|0.1065619371958312|
(':', 'qué', 'no')|3|1|10|972|0.09090909090909091|0.0010277492291880781|0.09193684013827899|14.115413175913282|0.15555580304632824|0.01430130899725189|
('uno', 'análisis')|2|1|254|972|0.00392156862745098|0.0010277492291880781|0.004949317856639058|9.580491357691722|-1.3375946017821811|-0.0066201808475445595|
('albopictus', '(')|2|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('zona', 'urbano')|2|2|84|971|0.023255813953488372|0.0020554984583761563|0.025311312411864528|11.148580039848483|-0.8212919301106364|-0.020787976624373525|
('de', 'hepatitis', 'e')|3|1|5|972|0.16666666666666666|0.0010277492291880781|0.16769441589585474|14.989882293829424|0.44348004292629445|0.07436912675999353|
('filarioidea', ')')|2|1|4|972|0.2|0.0010277492291880781|0.2010277492291881|15.252916699663219|0.530085710079467|0.1065619371958312|
('havanensis', '(', 'mollusca')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('lo', 'asesoría')|2|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('basar', 'en', 'guiar')|3|1|5|972|0.16666666666666666|0.0010277492291880781|0.16769441589585474|14.989882293829424|0.44348004292629445|0.07436912675999353|
('en', 'salud', '.')|3|1|171|972|0.005813953488372093|0.0010277492291880781|0.006841702717560171|10.148580039848483|-1.1505479712686009|-0.007871707181711728|
('y', 'de', 'trabajar')|3|1|9|972|0.1|0.0010277492291880781|0.10102774922918809|14.252916699663219|0.20082966892150247|0.02028936942958242|
algunas|1|8|938|965|0.008456659619450317|0.008221993833504625|0.016678653452954943|7.6891484212111845|-1.9603306895198425|-0.03269567622369366|
('en', 'lo', 'aceptación')|3|1|8|972|0.1111111111111111|0.0010277492291880781|0.11213886034029918|14.404919793108268|0.2508776057129836|0.028133128789556917|
confirmar|1|2|107|971|0.01834862385321101|0.0020554984583761563|0.020404122311587166|10.806660469773654|-0.9338710141479079|-0.01905481839591986|
('polisacárido', 'capsulor')|2|1|4|972|0.2|0.0010277492291880781|0.2010277492291881|15.252916699663219|0.530085710079467|0.1065619371958312|
('utilizar', 'comer', 'agente')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
betahemolíticos|1|1|17|972|0.05555555555555555|0.0010277492291880781|0.05658330478474363|13.404919793108268|-0.07837843544498088|-0.004434910901334707|
bibliográfico|1|2|324|971|0.006134969325153374|0.0020554984583761563|0.008190467783529531|9.226116640319503|-1.4542746183106303|-0.011911189409677923|
('especial', 'de', 'investigación')|3|2|3|971|0.4|0.0020554984583761563|0.4020554984583762|15.252916699663219|0.530085710079467|0.2131238743916624|
('características', 'sociodemográficas', 'de')|3|1|18|972|0.05263157894736842|0.0010277492291880781|0.0536593281765565|13.326917281106995|-0.10406123374689666|-0.005583855892082084|
('inmunovaloración', 'de', 'anticuerpo')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
nematoda|1|6|35|967|0.14634146341463414|0.006166495375128468|0.15250795878976262|12.217292789932497|-0.46941180088293283|-0.07158903558448257|
(':', 'diagnóstico', 'del')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('anticuerpo', 'a', 'parvovirus')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
success|1|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('infantil', 'de', 'san')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('y', 'cerdo', 'en')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('enfermedades', 'infeccioso', 'relacionar')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('relación', 'con', 'los')|3|2|105|971|0.018691588785046728|0.0020554984583761563|0.020747087243422883|10.833377808149434|-0.9250741690840206|-0.01919259449262311|
('estudios', 'de')|2|1|249|972|0.004|0.0010277492291880781|0.005027749229188078|9.609060509888494|-1.3281880358306328|-0.0066777963733642915|
('climático', 'local')|2|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
impactar|1|1|1496|972|0.0006680026720106881|0.0010277492291880781|0.0016957519011987663|7.0269862884921634|-2.178351571943622|-0.003693943819602718|
('del', 'este', 'y')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('grupo', 'de')|2|16|2415|957|0.00658165364047717|0.01644398766700925|0.02302564130748642|6.3275106165218515|-2.408658162582874|-0.05546089888398256|
girasol|1|1|14|972|0.06666666666666667|0.0010277492291880781|0.06769441589585475|13.667954198942061|0.008227231708191066|0.0005569376449258495|
stercoralis|1|2|34|971|0.05555555555555555|0.0020554984583761563|0.05761105401393171|12.404919793108268|-0.4076344766029454|-0.02348425184951307|
('doctor', 'carlos')|2|1|6|972|0.14285714285714285|0.0010277492291880781|0.14388489208633093|14.767489872492977|0.37025599469352166|0.05327424384079448|
('cuadro', 'científico')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('en', 'basar')|2|1|82|972|0.012048192771084338|0.0010277492291880781|0.013075942000272416|11.199805363203655|-0.8044256829356757|-0.010518623573596423|
('yersinia', 'enterocolitica', ':')|3|1|3|972|0.25|0.0010277492291880781|0.2510277492291881|15.57484479455058|0.6360824801396052|0.15967435331356483|
('metodologia', 'parir', 'valorar')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('elisa', 'e', 'inmunofluorescencia')|3|1|2|972|0.3333333333333333|0.0010277492291880781|0.3343610825625214|15.989882293829424|0.772736084084259|0.25837287360953637|
('habana', ',', '1982-1992')|3|1|1|972|0.5|0.0010277492291880781|0.501027749229188|16.57484479455058|0.9653385212975693|0.4836613865699537|
('colonia', 'parir')|2|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('género', 'laurencia', '.')|3|1|0|972|1.0|0.0010277492291880781|1.0010277492291881|17.57484479455058|1.2945945624555337|1.2959250810192084|
('en', 'paciente', 'seropositivo')|3|2|13|971|0.13333333333333333|0.0020554984583761563|0.1353888317917095|13.667954198942061|0.008227231708191066|0.001113875289851699|
('de', 'adolescente')|2|1|209|972|0.004761904761904762|0.0010277492291880781|0.00578965399109284|9.860599276884457|-1.2453673772117861|-0.00721024620585104|
